78.5	0	180	30
78.4	0.0	180	30
78.3	0.0	180	30
78.2	0.0	180	30
78.1	0.0	180	30
78.0	0.0	180	30
77.9	0.0	180	30
77.8	0.0	180	30
77.7	0.0	180	30
77.6	0.0	180	30
77.5	0.0	180	30
77.4	0.0	180	30
77.3	0.0	180	30
77.2	0.0	180	30
77.1	0.0	180	30
77.0	0.0	180	30
76.9	0.0	180	30
76.8	0.0	180	30
76.7	0.0	180	30
76.6	0.0	180	30
76.5	0.0	180	30
76.4	0.0	180	30
76.3	0.0	180	30
76.2	0.0	180	30
76.1	0.0	180	30
76.0	0.0	180	30
75.9	0.0	180	30
75.8	0.0	180	30
75.7	0.0	180	30
75.6	0.0	180	30
75.5	0.0	180	30
75.4	0.0	180	30
75.3	0.0	180	30
75.2	0.0	180	30
75.1	0.0	180	30
75.0	0.0	180	30
74.9	0.0	180	30
74.8	0.0	180	30
74.7	0.0	180	30
74.6	0.0	180	30
74.5	0.0	180	30
74.4	0.0	180	30
74.3	0.0	180	30
74.2	0.0	180	30
74.1	0.0	180	30
74.0	0.0	180	30
73.9	0.0	180	30
73.8	0.0	180	30
73.7	0.0	180	30
73.6	0.0	180	30
73.5	0.0	180	30
73.4	0.0	180	30
73.3	0.0	180	30
73.2	0.0	180	30
73.1	0.0	180	30
73.0	0.0	180	30
72.9	0.0	180	30
72.8	0.0	180	30
72.7	0.0	180	30
72.6	0.0	180	30
72.5	0.0	180	30
72.4	0.0	180	30
72.3	0.0	180	30
72.2	0.0	180	30
72.1	0.0	180	30
72.0	0.0	180	30
71.9	0.0	180	30
71.8	0.0	180	30
71.7	0.0	180	30
71.6	0.0	180	30
71.5	0.0	180	30
71.4	0.0	180	30
71.3	0.0	180	30
71.2	0.0	180	30
71.1	0.0	180	30
71.0	0.0	180	30
70.9	0.0	180	30
70.8	0.0	180	30
70.7	0.0	180	30
70.6	0.0	180	30
70.5	0.0	180	30
70.4	0.0	180	30
70.3	0.0	180	30
70.2	0.0	180	30
70.1	0.0	180	30
70.0	0.0	180	30
69.9	0.0	180	30
69.8	0.0	180	30
69.7	0.0	180	30
69.6	0.0	180	30
69.5	0.0	180	30
69.4	0.0	180	30
69.3	0.0	180	30
69.2	0.0	180	30
69.1	0.0	180	30
69.0	0.0	180	30
68.9	0.0	180	30
68.8	0.0	180	30
68.7	0.0	180	30
68.6	0.0	180	30
68.5	0.0	180	30
68.4	0.0	180	30
68.3	0.0	180	30
68.2	0.0	180	30
68.1	0.0	180	30
68.0	0.0	180	30
67.9	0.0	180	30
67.8	0.0	180	30
67.7	0.0	180	30
67.6	0.0	180	30
67.5	0.0	180	30
67.4	0.0	180	30
67.3	0.0	180	30
67.2	0.0	180	30
67.1	0.0	180	30
67.0	0.0	180	30
66.9	0.0	180	30
66.8	0.0	180	30
66.7	0.0	180	30
66.6	0.0	180	30
66.5	0.0	180	30
66.4	0.0	180	30
66.3	0.0	180	30
66.2	0.0	180	30
66.1	0.0	180	30
66.0	0.0	180	30
65.9	0.0	180	30
65.8	0.0	180	30
65.7	0.0	180	30
65.6	0.0	180	30
65.5	0.0	180	30
65.4	0.0	180	30
65.3	0.0	180	30
65.2	0.0	180	30
65.1	0.0	180	30
65.0	0.0	180	30
64.9	0.0	180	30
64.8	0.0	180	30
64.7	0.0	180	30
64.6	0.0	180	30
64.5	0.0	180	30
64.4	0.0	180	30
64.3	0.0	180	30
64.2	0.0	180	30
64.1	0.0	180	30
64.0	0.0	180	30
63.9	0.0	180	30
63.8	0.0	180	30
63.7	0.0	180	30
63.6	0.0	180	30
63.5	0.0	180	30
63.4	0.0	180	30
63.3	0.0	180	30
63.2	0.0	180	30
63.1	0.0	180	30
63.0	0.0	180	30
62.9	0.0	180	30
62.8	0.0	180	30
62.7	0.0	180	30
62.6	0.0	180	30
62.5	0.0	180	30
62.4	0.0	180	30
62.3	0.0	180	30
62.2	0.0	180	30
62.1	0.0	180	30
62.0	0.0	180	30
61.9	0.0	180	30
61.8	0.0	180	30
61.7	0.0	180	30
61.6	0.0	180	30
61.5	0.0	180	30
61.4	0.0	180	30
61.3	0.0	180	30
61.2	0.0	180	30
61.1	0.0	180	30
61.0	0.0	180	30
60.9	0.0	180	30
60.8	0.0	180	30
60.7	0.0	180	30
60.6	0.0	180	30
60.5	0.0	180	30
60.4	0.0	180	30
60.3	0.0	180	30
60.2	0.0	180	30
60.1	0.0	180	30
60.0	0.0	180	30
59.9	0.0	180	30
59.8	0.0	180	30
59.7	0.0	180	30
59.6	0.0	180	30
59.5	0.0	180	30
59.4	0.0	180	30
59.3	0.0	180	30
59.2	0.0	180	30
59.1	0.0	180	30
59.0	0.0	180	30
58.9	0.0	180	30
58.8	0.0	180	30
58.7	0.0	180	30
58.6	0.0	180	30
58.5	0.0	180	30
58.4	0.0	180	30
58.3	0.0	180	30
58.2	0.0	180	30
58.1	0.0	180	30
58.0	0.0	180	30
57.9	0.0	180	30
57.8	0.0	180	30
57.7	0.0	180	30
57.6	0.0	180	30
57.5	0.0	180	30
57.4	0.0	180	30
57.3	0.0	180	30
57.2	0.0	180	30
57.1	0.0	180	30
57.0	0.0	180	30
56.9	0.0	180	30
56.8	0.0	180	30
56.7	0.0	180	30
56.6	0.0	180	30
56.5	0.0	180	30
56.4	0.0	180	30
56.3	0.0	180	30
56.2	0.0	180	30
56.1	0.0	180	30
56.0	0.0	180	30
55.9	0.0	180	30
55.8	0.0	180	30
55.7	0.0	180	30
55.6	0.0	180	30
55.5	0.0	180	30
55.4	0.0	180	30
55.3	0.0	180	30
55.2	0.0	180	30
55.1	0.0	180	30
55.0	0.0	180	30
54.9	0.0	180	30
54.8	0.0	180	30
54.7	0.0	180	30
54.6	0.0	180	30
54.5	0.0	180	30
54.4	0.0	180	30
54.3	0.0	180	30
54.2	0.0	180	30
54.1	0.0	180	30
54.0	0.0	180	30
53.9	0.0	180	30
53.8	0.0	180	30
