156.00 	45.60 	89.50 	20
156.00 	45.71 	89.00 	20
156.00 	45.81 	88.50 	20
156.01 	45.92 	88.00 	20
156.01 	46.02 	87.50 	20
156.02 	46.13 	87.00 	20
156.02 	46.23 	86.50 	20
156.03 	46.34 	86.00 	20
156.04 	46.44 	85.50 	20
156.05 	46.55 	85.00 	20
156.06 	46.65 	84.50 	20
156.07 	46.75 	84.00 	20
156.08 	46.86 	83.50 	20
156.09 	46.96 	83.00 	20
156.10 	47.07 	82.50 	20
156.12 	47.17 	82.00 	20
156.13 	47.27 	81.50 	20
156.15 	47.38 	81.00 	20
156.16 	47.48 	80.50 	20
156.18 	47.58 	80.00 	20
156.20 	47.69 	79.50 	20
156.22 	47.79 	79.00 	20
156.24 	47.89 	78.50 	20
156.26 	47.99 	78.00 	20
156.28 	48.10 	77.50 	20
156.31 	48.20 	77.00 	20
156.33 	48.30 	76.50 	20
156.36 	48.40 	76.00 	20
156.38 	48.50 	75.50 	20
156.41 	48.61 	75.00 	20
156.44 	48.71 	74.50 	20
156.46 	48.81 	74.00 	20
156.49 	48.91 	73.50 	20
156.52 	49.01 	73.00 	20
156.56 	49.11 	72.50 	20
156.59 	49.21 	72.00 	20
156.62 	49.31 	71.50 	20
156.65 	49.41 	71.00 	20
156.69 	49.51 	70.50 	20
156.72 	49.60 	70.00 	20
156.76 	49.70 	69.50 	20
156.80 	49.80 	69.00 	20
156.83 	49.90 	68.50 	20
156.87 	50.00 	68.00 	20
156.91 	50.09 	67.50 	20
156.95 	50.19 	67.00 	20
157.00 	50.28 	66.50 	20
157.04 	50.38 	66.00 	20
157.08 	50.48 	65.50 	20
157.12 	50.57 	65.00 	20
157.17 	50.67 	64.50 	20
157.21 	50.76 	64.00 	20
157.26 	50.85 	63.50 	20
157.31 	50.95 	63.00 	20
157.36 	51.04 	62.50 	20
157.40 	51.13 	62.00 	20
157.45 	51.23 	61.50 	20
157.50 	51.32 	61.00 	20
157.56 	51.41 	60.50 	20
157.61 	51.50 	60.00 	20
157.66 	51.59 	59.50 	20
157.71 	51.68 	59.00 	20
157.77 	51.77 	58.50 	20
157.82 	51.86 	58.00 	20
157.88 	51.95 	57.50 	20
157.94 	52.04 	57.00 	20
157.99 	52.12 	56.50 	20
158.05 	52.21 	56.00 	20
158.11 	52.30 	55.50 	20
158.17 	52.38 	55.00 	20
158.23 	52.47 	54.50 	20
158.29 	52.55 	54.00 	20
158.35 	52.64 	53.50 	20
158.42 	52.72 	53.00 	20
158.48 	52.81 	52.50 	20
158.54 	52.89 	52.00 	20
158.61 	52.97 	51.50 	20
158.67 	53.05 	51.00 	20
158.74 	53.13 	50.50 	20
158.81 	53.21 	50.00 	20
158.88 	53.29 	49.50 	20
158.94 	53.37 	49.00 	20
159.01 	53.45 	48.50 	20
159.08 	53.53 	48.00 	20
159.15 	53.61 	47.50 	20
159.22 	53.68 	47.00 	20
159.30 	53.76 	46.50 	20
159.37 	53.84 	46.00 	20
159.44 	53.91 	45.50 	20
159.51 	53.99 	45.00 	20
159.59 	54.06 	44.50 	20
159.66 	54.13 	44.00 	20
159.74 	54.20 	43.50 	20
159.82 	54.28 	43.00 	20
159.89 	54.35 	42.50 	20
159.97 	54.42 	42.00 	20
160.05 	54.49 	41.50 	20
160.13 	54.56 	41.00 	20
160.21 	54.62 	40.50 	20
160.29 	54.69 	40.00 	20
160.37 	54.76 	39.50 	20
160.45 	54.83 	39.00 	20
160.53 	54.89 	38.50 	20
160.61 	54.96 	38.00 	20
160.69 	55.02 	37.50 	20
160.78 	55.08 	37.00 	20
160.86 	55.15 	36.50 	20
160.95 	55.21 	36.00 	20
161.03 	55.27 	35.50 	20
161.12 	55.33 	35.00 	20
161.20 	55.39 	34.50 	20
161.29 	55.45 	34.00 	20
161.38 	55.51 	33.50 	20
161.46 	55.56 	33.00 	20
161.55 	55.62 	32.50 	20
161.64 	55.68 	32.00 	20
161.73 	55.73 	31.50 	20
161.82 	55.79 	31.00 	20
161.91 	55.84 	30.50 	20
162.00 	55.89 	30.00 	20
162.09 	55.94 	29.50 	20
162.18 	56.00 	29.00 	20
162.27 	56.05 	28.50 	20
162.37 	56.10 	28.00 	20
162.46 	56.14 	27.50 	20
162.55 	56.19 	27.00 	20
162.65 	56.24 	26.50 	20
162.74 	56.29 	26.00 	20
162.83 	56.33 	25.50 	20
162.93 	56.38 	25.00 	20
163.02 	56.42 	24.50 	20
163.12 	56.46 	24.00 	20
163.22 	56.50 	23.50 	20
163.31 	56.55 	23.00 	20
163.41 	56.59 	22.50 	20
163.50 	56.63 	22.00 	20
163.60 	56.67 	21.50 	20
163.70 	56.70 	21.00 	20
163.80 	56.74 	20.50 	20
163.90 	56.78 	20.00 	20
163.99 	56.81 	19.50 	20
164.09 	56.85 	19.00 	20
164.19 	56.88 	18.50 	20
