382.6047184	328.9995431	-0.5	20
382.7094289	328.9981723	-1	20
382.8141234	328.9958879	-1.5	20
382.918794	328.9926899	-2	20
383.0234326	328.9885787	-2.5	20
383.1280315	328.9835544	-3	20
383.2325825	328.9776176	-3.5	20
383.3370777	328.9707686	-4	20
383.4415091	328.963008	-4.5	20
383.5458689	328.9543364	-5	20
383.650149	328.9447544	-5.5	20
383.7543416	328.9342627	-6	20
383.8584386	328.9228623	-6.5	20
383.9624321	328.9105538	-7	20
384.0663143	328.8973383	-7.5	20
384.1700772	328.8832168	-8	20
384.2737129	328.8681904	-8.5	20
384.3772136	328.8522601	-9	20
384.4805713	328.8354272	-9.5	20
384.5837781	328.817693	-10	20
384.6868263	328.7990589	-10.5	20
384.7897079	328.7795262	-11	20
384.8924152	328.7590965	-11.5	20
384.9949403	328.7377712	-12	20
385.0972754	328.7155521	-12.5	20
385.1994127	328.6924408	-13	20
385.3013444	328.668439	-13.5	20
385.4030627	328.6435487	-14	20
385.50456	328.6177717	-14.5	20
385.6058285	328.5911099	-15	20
385.7068605	328.5635654	-15.5	20
385.8076483	328.5351404	-16	20
385.9081841	328.5058368	-16.5	20
386.0084605	328.4756571	-17	20
386.1084696	328.4446034	-17.5	20
386.2082039	328.4126782	-18	20
386.3076559	328.3798839	-18.5	20
386.4068179	328.3462229	-19	20
386.5056823	328.3116979	-19.5	20
386.6042417	328.2763114	-20	20
386.7024886	328.2400663	-20.5	20
386.8004154	328.2029651	-21	20
386.8980147	328.1650108	-21.5	20
386.9952791	328.1262063	-22	20
387.0922012	328.0865544	-22.5	20
387.1887735	328.0460582	-23	20
387.2849888	328.0047209	-23.5	20
387.3808397	327.9625455	-24	20
387.4763189	327.9195353	-24.5	20
387.5714191	327.8756934	-25	20
387.6661332	327.8310234	-25.5	20
387.7604538	327.7855286	-26	20
387.8543738	327.7392123	-26.5	20
387.947886	327.6920783	-27	20
388.0409834	327.64413	-27.5	20
388.1336588	327.5953711	-28	20
388.2259051	327.5458054	-28.5	20
388.3177154	327.4954365	-29	20
388.4090827	327.4442684	-29.5	20
388.5	327.3923048	-30	20
388.5904604	327.3395499	-30.5	20
388.6804569	327.2860076	-31	20
388.7699828	327.231682	-31.5	20
388.8590312	327.1765772	-32	20
388.9475953	327.1206973	-32.5	20
389.0356684	327.0640468	-33	20
389.1232438	327.0066299	-33.5	20
389.2103148	326.9484509	-34	20
389.2968748	326.8895143	-34.5	20
389.3829172	326.8298245	-35	20
389.4684355	326.7693862	-35.5	20
389.553423	326.7082039	-36	20
389.6378734	326.6462823	-36.5	20
389.7217803	326.5836261	-37	20
389.8051371	326.5202401	-37.5	20
389.8879377	326.456129	-38	20
389.9701756	326.3912979	-38.5	20
390.0518447	326.3257515	-39	20
390.1329386	326.259495	-39.5	20
