156	12	90	25
156.0	12.1	90	25
156.0	12.2	90	25
156.0	12.3	90	25
156.0	12.4	90	25
156.0	12.5	90	25
156.0	12.6	90	25
156.0	12.7	90	25
156.0	12.8	90	25
156.0	12.9	90	25
156.0	13.0	90	25
156.0	13.1	90	25
156.0	13.2	90	25
156.0	13.3	90	25
156.0	13.4	90	25
156.0	13.5	90	25
156.0	13.6	90	25
156.0	13.7	90	25
156.0	13.8	90	25
156.0	13.9	90	25
156.0	14.0	90	25
156.0	14.1	90	25
156.0	14.2	90	25
156.0	14.3	90	25
156.0	14.4	90	25
156.0	14.5	90	25
156.0	14.6	90	25
156.0	14.7	90	25
156.0	14.8	90	25
156.0	14.9	90	25
156.0	15.0	90	25
156.0	15.1	90	25
156.0	15.2	90	25
156.0	15.3	90	25
156.0	15.4	90	25
156.0	15.5	90	25
156.0	15.6	90	25
156.0	15.7	90	25
156.0	15.8	90	25
156.0	15.9	90	25
156.0	16.0	90	25
156.0	16.1	90	25
156.0	16.2	90	25
156.0	16.3	90	25
156.0	16.4	90	25
156.0	16.5	90	25
156.0	16.6	90	25
156.0	16.7	90	25
156.0	16.8	90	25
156.0	16.9	90	25
156.0	17.0	90	25
156.0	17.1	90	25
156.0	17.2	90	25
156.0	17.3	90	25
156.0	17.4	90	25
156.0	17.5	90	25
156.0	17.6	90	25
156.0	17.7	90	25
156.0	17.8	90	25
156.0	17.9	90	25
156.0	18.0	90	25
156.0	18.1	90	25
156.0	18.2	90	25
156.0	18.3	90	25
156.0	18.4	90	25
156.0	18.5	90	25
156.0	18.6	90	25
156.0	18.7	90	25
156.0	18.8	90	25
156.0	18.9	90	25
156.0	19.0	90	25
156.0	19.1	90	25
156.0	19.2	90	25
156.0	19.3	90	25
156.0	19.4	90	25
156.0	19.5	90	25
156.0	19.6	90	25
156.0	19.7	90	25
156.0	19.8	90	25
156.0	19.9	90	25
156.0	20.0	90	25
156.0	20.1	90	25
156.0	20.2	90	25
156.0	20.3	90	25
156.0	20.4	90	25
156.0	20.5	90	25
156.0	20.6	90	25
156.0	20.7	90	25
156.0	20.8	90	25
156.0	20.9	90	25
156.0	21.0	90	25
156.0	21.1	90	25
156.0	21.2	90	25
156.0	21.3	90	25
156.0	21.4	90	25
156.0	21.5	90	25
156.0	21.6	90	25
156.0	21.7	90	25
156.0	21.8	90	25
156.0	21.9	90	25
156.0	22.0	90	25
156.0	22.1	90	25
156.0	22.2	90	25
156.0	22.3	90	25
156.0	22.4	90	25
156.0	22.5	90	25
156.0	22.6	90	25
156.0	22.7	90	25
156.0	22.8	90	25
156.0	22.9	90	25
156.0	23.0	90	25
156.0	23.1	90	25
156.0	23.2	90	25
156.0	23.3	90	25
156.0	23.4	90	25
156.0	23.5	90	25
